id_documento;tipo_pessoa;nome_razao;nome_fantasia;rg_ie;email;telefone;cep;endereco;numero;complemento;bairro;cidade;uf;categoria;limite_credito;status;data_cadastro
76.416.940/0001-06;JURIDICA;UASG 987487 - MUNICIPIO DE CURITIBA;PREFEITURA DE CURITIBA;ISENTO;licitacoes@curitiba.pr.gov.br;(41) 3350-8484;80530-908;Avenida Candido de Abreu;817;Centro Civico;Centro Civico;Curitiba;PR;CLIENTE;NADA;ATIVO;12/02/2026
18.115.428/0001-08;JURIDICA;UASG 984515 - MUNICIPIO DE CURVELO;PREFEITURA DE CURVELO;ISENTO;licitacao@curvelo.mg.gov.br;(38) 3721-3580;35790-273;Avenida Dom Pedro II;487;s/n;Centro;Curvelo;MG;CLIENTE;NADA;ATIVO;12/02/2026
46.410.775/0001-08;JURIDICA;UASG 989127 - MUNICIPIO DE DIADEMA;PREFEITURA DE DIADEMA;ISENTO;licitacoes@diadema.sp.gov.br;(11) 4057-7700;09913-070;Rua Almirante Barroso;111;s/n;Vila Santa Dirce;Diadema;SP;CLIENTE;NADA;ATIVO;12/02/2026
16.940.066/0001-03;JURIDICA;UASG 154505 - UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA;UFVJM;ISENTO;licitacao@ufvjm.edu.br;(38) 3532-6000;39100-000;Rodovia MGT 367;s/n;km 583;Alto da Jacuba;Diamantina;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.665.885/0001-35;JURIDICA;UASG 984533 - MUNICIPIO DE DIAMANTINA;PREFEITURA DIAMANTINA;ISENTO;licitacao@diamantina.mg.gov.br;(38) 3531-9250;39100-000;Praca Conselheiro Matta;11;s/n;Centro;Diamantina;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.441.774/0001-13;JURIDICA;UASG 984531 - MUNICIPIO DE DIVINOPOLIS;PREFEITURA DE DIVINOPOLIS;ISENTO;licitacao@divinopolis.mg.gov.br;(37) 3229-8100;35500-006;Rua Pernambuco;60;s/n;Centro;Divinopolis;MG;CLIENTE;NADA;ATIVO;12/02/2026
76.205.590/0001-18;JURIDICA;UASG 987553 - MUNICIPIO DE CURITIBANOS;PREFEITURA DE DOIS VIZINHOS;ISENTO;licitacao@doisvizinhos.pr.gov.br;(46) 3536-8800;85660-000;Avenida Mexico;100;s/n;Centro;Dois Vizinhos;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.105.519/0001-93;JURIDICA;UASG 987563 - MUNICIPIO DE FAZENDA RIO GRANDE;PREFEITURA DE FRG;ISENTO;licitacao@fazendariogrande.pr.gov.br;(41) 3627-8500;83820-000;Rua Jacaranda;300;s/n;Nacoes;Fazenda Rio Grande;PR;CLIENTE;NADA;ATIVO;12/02/2026
10.727.249/0002-84;JURIDICA;UASG 158436 - IFMG CAMPUS FORMIGA;INSTITUTO FEDERAL;ISENTO;compras.formiga@ifmg.edu.br;(37) 3322-8434;35570-000;Rua Sao Luiz Gonzaga;s/n;s/n;Distrito Industrial;Formiga;MG;CLIENTE;NADA;ATIVO;12/02/2026
09.510.957/0003-85;JURIDICA;UASG 158395 - IFPR CAMPUS FOZ DO IGUACU;INSTITUTO FEDERAL FOZ;ISENTO;compras.foz@ifpr.edu.br;(45) 3422-5300;85870-650;Avenida Araucaria;780;s/n;Vila A;Foz do Iguacu;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.205.665/0001-60;JURIDICA;UASG 987568 - MUNICIPIO DE FOZ DO IGUACU;PREFEITURA DE FOZ;ISENTO;compras@pmfi.pr.gov.br;(45) 2105-1000;85851-010;Praca Getulio Vargas;280;s/n;Centro;Foz do Iguacu;PR;CLIENTE;NADA;ATIVO;12/02/2026
46.523.165/0001-80;JURIDICA;UASG 989133 - MUNICIPIO DE FRANCA;PREFEITURA DE FRANCA;ISENTO;licitacoes@franca.sp.gov.br;(16) 3711-9000;14400-690;Rua Frederico Moura;1517;s/n;Cidade Nova;Franca;SP;CLIENTE;NADA;ATIVO;12/02/2026
75.438.832/0001-45;JURIDICA;UASG 987569 - MUNICIPIO DE FRANCISCO BELTRAO;PREFEITURA DE FRANCISCO BELTRAO;ISENTO;licitacao@franciscobeltrao.pr.gov.br;(46) 3520-2121;85601-000;Rua Octaviano Teixeira dos Santos;1000;s/n;Centro;Francisco Beltrao;PR;CLIENTE;NADA;ATIVO;12/02/2026
44.733.607/0001-09;JURIDICA;UASG 989129 - MUNICIPIO DE FRANCO DA ROCHA;PREFEITURA FRANCO ROCHA;ISENTO;licitacoes@francodarocha.sp.gov.br;(11) 4443-1700;07850-900;Avenida Liberdade;250;s/n;Centro;Franco da Rocha;SP;CLIENTE;NADA;ATIVO;12/02/2026
5,53E+12;JURIDICA;UASG 70023 - Tribunal Regional Eleitoral de Goias;UASG 70023;;;;74003-010;Praca Civica;300;;Centro;Goiania;AC;Cliente;0.0;Ativo;11/02/2026
18.414.730/0001-02;JURIDICA;UASG 984601 - MUNICIPIO DE GOVERNADOR VALADARES;PREFEITURA DE VALADARES;ISENTO;licitacao@valadares.mg.gov.br;(33) 3271-8000;35010-000;Rua Marechal Floriano;905;s/n;Centro;Governador Valadares;MG;CLIENTE;NADA;ATIVO;12/02/2026
80.030.815/0001-67;JURIDICA;UASG 925046 - UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;ISENTO;licitacao@unicentro.br;(42) 3621-1000;85010-990;Rua Salvatore Renna;875;s/n;Santa Cruz;Guarapuava;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.205.707/0001-04;JURIDICA;UASG 987576 - MUNICIPIO DE GUARAPUAVA;PREFEITURA DE GUARAPUAVA;ISENTO;licitacao@guarapuava.pr.gov.br;(42) 3621-3000;85010-190;Rua Capitao Rocha;1420;s/n;Centro;Guarapuava;PR;CLIENTE;NADA;ATIVO;12/02/2026
46.523.173/0001-26;JURIDICA;UASG 989134 - MUNICIPIO DE GUARUJA;PREFEITURA DE GUARUJA;ISENTO;licitacao@guaruja.sp.gov.br;(13) 3308-7000;11410-904;Avenida Marechal Deodoro da Fonseca;850;s/n;Centro;Guaruja;SP;CLIENTE;NADA;ATIVO;12/02/2026
46.523.157/0001-34;JURIDICA;UASG 989130 - MUNICIPIO DE GUARULHOS;PREFEITURA DE GUARULHOS;ISENTO;licitacoes@guarulhos.sp.gov.br;(11) 2475-8600;07024-000;Avenida Bom Clima;91;s/n;Bom Clima;Guarulhos;SP;CLIENTE;NADA;ATIVO;12/02/2026
76.205.806/0001-96;JURIDICA;UASG 987600 - MUNICIPIO DE IBAITI;PREFEITURA DE IBAITI;ISENTO;licitacao@ibaiti.pr.gov.br;(43) 3546-1011;84900-000;Praca dos Tres Poderes;s/n;s/n;Centro;Ibaiti;PR;CLIENTE;NADA;ATIVO;12/02/2026
45.324.224/0001-03;JURIDICA;UASG 989131 - MUNICIPIO DE INDAIATUBA;PREFEITURA DE INDAIATUBA;ISENTO;licitacoes@indaiatuba.sp.gov.br;(19) 3834-9000;13330-900;Avenida Engenheiro Fabio Roberto Barnabe;2800;s/n;Jardim Esplanada;Indaiatuba;SP;CLIENTE;NADA;ATIVO;12/02/2026
18.243.519/0001-41;JURIDICA;UASG 984711 - MUNICIPIO DE IPATINGA;PREFEITURA DE IPATINGA;ISENTO;licitacao@ipatinga.mg.gov.br;(31) 3829-8000;35160-000;Avenida Maria Jorge Selim de Sales;100;s/n;Centro;Ipatinga;MG;CLIENTE;NADA;ATIVO;12/02/2026
76.205.814/0001-32;JURIDICA;UASG 987609 - MUNICIPIO DE IRATI;PREFEITURA DE IRATI;ISENTO;licitacao@irati.pr.gov.br;(42) 3132-6100;84500-057;Rua Coronel Emilio Gomes;22;s/n;Centro;Irati;PR;CLIENTE;NADA;ATIVO;12/02/2026
18.665.174/0001-14;JURIDICA;UASG 984719 - MUNICIPIO DE ITABIRA;PREFEITURA DE ITABIRA;ISENTO;licitacao@itabira.mg.gov.br;(31) 3839-2000;35900-008;Avenida Madalena Pereira Santos;51;s/n;Vila Santa Izabel;Itabira;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.423.236/0001-74;JURIDICA;UASG 984717 - MUNICIPIO DE ITAJUBa;PREFEITURA DE ITAJUBa;ISENTO;licitacao@itajuba.mg.gov.br;(35) 3629-2000;37500-052;Avenida Jerson Dias;500;s/n;Estiva;Itajuba;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.008.235/0001-44;JURIDICA;UASG 984713 - MUNICIPIO DE ITAUNA;PREFEITURA DE ITAUNA;ISENTO;licitacao@itauna.mg.gov.br;(37) 3249-9000;35680-054;Avenida Boulevard;153;s/n;Boulevard Lagos;Itana;MG;CLIENTE;NADA;ATIVO;12/02/2026
46.523.124/0001-99;JURIDICA;UASG 989132 - MUNICIPIO DE ITAPEVI;PREFEITURA DE ITAPEVI;ISENTO;licitacoes@itapevi.sp.gov.br;(11) 4143-7500;06654-060;Rua Agostinho Ferreira Campos;675;s/n;Vila Nova Itapevi;Itapevi;SP;CLIENTE;NADA;ATIVO;12/02/2026
46.523.140/0001-81;JURIDICA;UASG 989136 - MUNICIPIO DE ITAQUAQUECETUBA;PREFEITURA DE ITAQUA;ISENTO;licitacoes@itaquaquecetuba.sp.gov.br;(11) 4646-3100;08577-000;Avenida Vereador Joao Fernandes da Silva;190;s/n;Vila Virginia;Itaquaquecetuba;SP;CLIENTE;NADA;ATIVO;12/02/2026
25.648.387/0002-07;JURIDICA;UASG 153281 - UFU CAMPUS ITUIUTABA;UNIVERSIDADE FEDERAL;ISENTO;licitacao@pontal.ufu.br;(34) 3271-3100;38306-758;Rua Vinte;1600;s/n;Tupi;Ituiutaba;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.720.151/0001-21;JURIDICA;UASG 984711 - MUNICIPIO DE ITUIUTABA;PREFEITURA ITUIUTABA;ISENTO;licitacao@ituiutaba.mg.gov.br;(34) 3271-8100;38300-000;Avenida 17;1174;s/n;Centro;Ituiutaba;MG;CLIENTE;NADA;ATIVO;12/02/2026
46.523.149/0001-92;JURIDICA;UASG 989138 - MUNICIPIO DE JACAREI;PREFEITURA DE JACAREI;ISENTO;licitacao@jacarei.sp.gov.br;(12) 3955-9000;12308-900;Praca dos Tres Poderes;73;s/n;Centro;Jacarei;SP;CLIENTE;NADA;ATIVO;12/02/2026
46.523.058/0001-51;JURIDICA;UASG 989141 - MUNICIPIO DE MARICa;PREFEITURA DE JACAREI;ISENTO;licitacoes@jacarei.sp.gov.br;(12) 3955-9000;12308-900;Praca dos Tres Poderes;73;s/n;Centro;Jacarei;SP;CLIENTE;NADA;ATIVO;12/02/2026
21.195.139/0001-48;JURIDICA;UASG 153063 - UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;ISENTO;licitacao.sucom@ufjf.edu.br;(32) 2102-3733;36036-900;Rua Jose Lourenco Kelmer;s/n;Campus Universitario;Sao Pedro;Juiz de Fora;MG;CLIENTE;NADA;ATIVO;12/02/2026
10.730.079/0001-00;JURIDICA;UASG 158125 - IF DO SUDESTE DE MINAS GERAIS;IF SUDESTE MG;ISENTO;compras.reitoria@ifsudestemg.edu.br;(32) 3257-4113;36016-000;Rua Bernardo Mascarenhas;1283;s/n;Fabrica;Juiz de Fora;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.357.244/0001-26;JURIDICA;UASG 984715 - MUNICIPIO DE JUIZ DE FORA;PREFEITURA DE JUIZ DE FORA;ISENTO;licitacoes@pjf.mg.gov.br;(32) 3690-7000;36013-020;Avenida Brasil;2005;s/n;Centro;Juiz de Fora;MG;CLIENTE;NADA;ATIVO;12/02/2026
46.523.132/0001-35;JURIDICA;UASG 989139 - MUNICIPIO DE JUNDIAI;PREFEITURA DE JUNDIAI;ISENTO;licitacoes@jundiai.sp.gov.br;(11) 4589-8400;13211-000;Avenida Liberdade;s/n;s/n;Jardim Botanico;Jundiai;SP;CLIENTE;NADA;ATIVO;12/02/2026
22.064.524/0001-51;JURIDICA;UASG 153064 - UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;ISENTO;compras@ufla.br;(35) 3829-1102;37200-900;Trevo Rotatario Centenario;s/n;Campus Universitario;Centro;Lavras;MG;CLIENTE;NADA;ATIVO;12/02/2026
46.523.116/0001-42;JURIDICA;UASG 989140 - MUNICIPIO DE LIMEIRA;PREFEITURA DE LIMEIRA;ISENTO;licitacoes@limeira.sp.gov.br;(19) 3404-9600;13480-900;Rua Dr. Alberto Ferreira;179;s/n;Centro;Limeira;SP;CLIENTE;NADA;ATIVO;12/02/2026
09.510.957/0001-13;JURIDICA;UASG 155009 - IFPR CAMPUS LONDRINA;INSTITUTO FEDERAL LONDRINA;ISENTO;compras.londrina@ifpr.edu.br;(43) 3305-8000;86031-030;Rua Joao XXIII;600;s/n;Juveve;Londrina;PR;CLIENTE;NADA;ATIVO;12/02/2026
75.101.257/0001-81;JURIDICA;UASG 925044 - UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ISENTO;licitacao@uel.br;(43) 3371-4000;86057-970;Rodovia Celso Garcia Cid;s/n;Campus;Esperanca;Londrina;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.412.311/0001-54;JURIDICA;UASG 987584 - MUNICIPIO DE LONDRINA;PREFEITURA DE LONDRINA;ISENTO;licita@londrina.pr.gov.br;(43) 3372-4000;86015-902;Avenida Duque de Caxias;635;s/n;Jardim Mazzei;Londrina;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.247.378/0001-04;JURIDICA;UASG 987629 - MUNICIPIO DE MANDAGUARI;PREFEITURA DE MANDAGUARI;ISENTO;licitacao@mandaguari.pr.gov.br;(44) 3233-8400;86975-000;Avenida Amazonas;500;s/n;Centro;Mandaguari;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.205.616/0001-28;JURIDICA;UASG 987627 - MUNICIPIO DE MARECHAL CANDIDO RONDON;PREFEITURA DE MCR;ISENTO;licitacao@mcr.pr.gov.br;(45) 3284-8800;85960-000;Rua Espirito Santo;777;s/n;Centro;Marechal Candido Rondon;PR;CLIENTE;NADA;ATIVO;12/02/2026
46.523.108/0001-04;JURIDICA;UASG 989142 - MUNICIPIO DE MARILIA;PREFEITURA DE MARILIA;ISENTO;licitacoes@marilia.sp.gov.br;(14) 3402-6000;17500-901;Rua Bahia;40;s/n;Centro;Marilia;SP;CLIENTE;NADA;ATIVO;12/02/2026
6039011904;FISICA;BRENO OHARA;BRENO OHARA;15075297;ra3909@feitep.edu.br;44920025994;87050020;AV MAUA;1617;ESQUINA;ZONA 03;MARINGA;PR;Cliente;100000.0;Ativo;11/02/2026
1,15E+12;JURIDICA;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;MASTERPRINT;;;+55 44 3123-4421;87035-510;Rod. Dep. Salvio Barros;8158;;Parque Industrial 200;Maringa;PR;Fornecedor;1000.0;Ativo;11/02/2026
80.220.275/0001-29;JURIDICA;UASG 925045 - UNIVERSIDADE ESTADUAL DE MARINGA;UEM;ISENTO;licitacao@uem.br;(44) 3011-4040;87020-900;Avenida Colombo;5790;Campus;Jd. Universitario;Maringa;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.247.345/0001-54;JURIDICA;UASG 987592 - MUNICIPIO DE MARINGA;PREFEITURA DE MARINGA;ISENTO;licitacao@maringa.pr.gov.br;(44) 3221-1234;87013-900;Avenida XV de Novembro;701;s/n;Centro;Maringa;PR;CLIENTE;NADA;ATIVO;12/02/2026
46.523.249/0001-13;JURIDICA;UASG 989144 - MUNICIPIO DE MAUA;PREFEITURA DE MAUA;ISENTO;licitacoes@maua.sp.gov.br;(11) 4512-7500;09310-921;Avenida Joao Ramalho;205;s/n;Vila Noemia;Maua;SP;CLIENTE;NADA;ATIVO;12/02/2026
75.772.822/0001-90;JURIDICA;UASG 987625 - MUNICIPIO DE MEDIANEIRA;PREFEITURA DE MEDIANEIRA;ISENTO;licitacao@medianeira.pr.gov.br;(45) 3264-8600;85884-000;Avenida Jose Callegari;647;s/n;Ipe;Medianeira;PR;CLIENTE;NADA;ATIVO;12/02/2026
46.523.223/0001-82;JURIDICA;UASG 989146 - MUNICIPIO DE MOGI DAS CRUZES;PREFEITURA DE MOGI;ISENTO;licitacoes@pmmc.com.br;(11) 4798-5000;08710-900;Avenida Vereador Narciso Yague Guimaraes;277;s/n;Centro Civico;Mogi das Cruzes;SP;CLIENTE;NADA;ATIVO;12/02/2026
48.217.657/0001-41;JURIDICA;UASG 989149 - MUNICIPIO DE MONTE MOR;PREFEITURA DE MONTE MOR;ISENTO;licitacoes@montemor.sp.gov.br;(19) 3879-9000;13190-000;Rua Francisco Guedes de Campos;45;s/n;Centro;Monte Mor;SP;CLIENTE;NADA;ATIVO;12/02/2026
11.215.925/0001-07;JURIDICA;UASG 158124 - IF DO NORTE DE MINAS GERAIS;IFNMG;ISENTO;compras@ifnmg.edu.br;(38) 3218-7300;39404-058;Rua Professor Monteiro Fonseca;216;s/n;Vila de Fatima;Montes Claros;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.414.862/0001-22;JURIDICA;UASG 984955 - MUNICIPIO DE MONTES CLAROS;PREFEITURA MONTES CLAROS;ISENTO;licitacao@montesclaros.mg.gov.br;(38) 2211-3000;39400-075;Avenida Cula Mangabeira;211;s/n;Centro;Montes Claros;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.472.035/0001-21;JURIDICA;UASG 985001 - MUNICIPIO DE MURIAE;PREFEITURA DE MURIAE;ISENTO;licitacao@muriae.mg.gov.br;(32) 3696-3300;36880-000;Avenida Maestro Sansao;236;s/n;Centro;Muriae;MG;CLIENTE;NADA;ATIVO;12/02/2026
27.206.511/0001-90; JURIDICA; UASG 985841 - MUNICIPIO DE NILOPOLIS; PREFEITURA NILOPOLIS; ISENTO; licitacao@nilopolis.rj.gov.br; (21) 3762-8300; 26520-010;Rua Pedro alvares Cabral;305; s/n; Centro;NilOpolis; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.502/0013-88; JURIDICA; UASG 120054 - JUSTICA FEDERAL NITEROI; JUSTICA FEDERAL; ISENTO; compras.nit@jfrj.jus.br; (21) 3602-0000; 24020-004;Rua Visconde de Sepetiba;519; s/n; Centro;Niteroi; RJ; CLIENTE; NADA; ATIVO; 12/02/2026
28.521.748/0015-54; JURIDICA; UASG 153114 - HOSPITAL UNIVERSITARIO ANTONIO PEDRO; HUAP UFF; ISENTO; licitacao@huap.uff.br; (21) 2629-9000; 24033-900;Rua Marques de Parana;303; s/n; Centro;Niteroi; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.494/0002-17; JURIDICA; UASG 170014 - DELEGACIA DA RECEITA FEDERAL NITEROI; RECEITA FEDERAL; ISENTO; licitacoes.nit.rfb@rfb.gov.br; (21) 2620-1212; 24020-004;Rua Visconde de Sepetiba;987; s/n; Centro;Niteroi; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.460/0022-68; JURIDICA; UASG 200373 - DELEGACIA DE POLICIA FEDERAL EM NITEROI; POLICIA FEDERAL; ISENTO; compras.nit.rj@pf.gov.br; (21) 3002-3700; 24030-060;Avenida Amaral Peixoto;112; s/n; Centro;Niteroi; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0003-03; JURIDICA; UASG 711000 - DIRETORIA DE HIDROGRAFIA E NAVEGACAO; DHN; ISENTO; licitacao@dhn.marinha.mil.br; (21) 2189-3000; 24048-900;Rua Barao de Jaceguai; s/n; s/n; Ponta da Armacao;Niteroi; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0008-18; JURIDICA; UASG 771000 - BASE NAVAL DO RIO DE JANEIRO; BNRJ; ISENTO; licitacao@bnrj.marinha.mil.br; (21) 2189-1000; 24040-000;Estrada da Ilha da Conceicao; s/n; s/n; Ilha da Conceicao;Niteroi; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
28.523.223/0001-40; JURIDICA; UASG 985835 - MUNICIPIO DE NITEROI; CAMARA MUNICIPAL NITEROI; ISENTO; compras@camaraniteroi.rj.gov.br; (21) 2717-1563; 24020-004;Avenida Amaral Peixoto;625; s/n; Centro;Niteroi; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
18.349.803/0001-20;JURIDICA;UASG 985011 - MUNICIPIO DE NOVA LIMA;PREFEITURA NOVA LIMA;ISENTO;licitacao@novalima.mg.gov.br;(31) 3541-4300;34000-000;Praca Bernardino de Lima;80;s/n;Centro;Nova Lima;MG;CLIENTE;NADA;ATIVO;12/02/2026
46.523.256/0001-15;JURIDICA;UASG 989116 - MUNICIPIO DE OSASCO;PREFEITURA DE OSASCO;ISENTO;licitacoes@osasco.sp.gov.br;(11) 3652-9000;06013-000;Avenida Bussocaba;300;Paco Municipal;City Bussocaba;Osasco;SP;CLIENTE;NADA;ATIVO;12/02/2026
23.059.085/0001-11;JURIDICA;UASG 153065 - UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;ISENTO;cpl@ufop.edu.br;(31) 3559-1200;35400-000;Rua Diogo de Vasconcelos;122;Campus Morro do Cruzeiro;Bauxita;Ouro Preto;MG;CLIENTE;NADA;ATIVO;12/02/2026
23.535.396/0001-85;JURIDICA;UASG 158127 - IFMG CAMPUS OURO PRETO;INSTITUTO FEDERAL;ISENTO;compras.op@ifmg.edu.br;(31) 3559-2100;35400-000;Rua Pandia Calogeras;898;s/n;Bauxita;Ouro Preto;MG;CLIENTE;NADA;ATIVO;12/02/2026
76.205.889/0001-13;JURIDICA;UASG 987679 - MUNICIPIO DE PALMAS;PREFEITURA DE PALMAS;ISENTO;licitacao@pmp.pr.gov.br;(46) 3263-7000;85555-000;Avenida Clevelandia;521;s/n;Centro;Palmas;PR;CLIENTE;NADA;ATIVO;12/02/2026
18.423.277/0001-60;JURIDICA;UASG 985041 - MUNICIPIO DE PARa DE MINAS;PREFEITURA P. MINAS;ISENTO;licitacao@parademinas.mg.gov.br;(37) 3233-5600;35660-000;Praca Afonso Pena;30;s/n;Centro;Para de Minas;MG;CLIENTE;NADA;ATIVO;12/02/2026
09.510.957/0002-02;JURIDICA;UASG 158394 - IFPR CAMPUS PARANAGUA;INSTITUTO FEDERAL PARANAGUA;ISENTO;compras.paranagua@ifpr.edu.br;(41) 3721-8300;83215-750;Rua Antonio Carlos Rodrigues;453;s/n;Porto Seguro;Paranagua;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.311.711/0001-00;JURIDICA;UASG 987703 - MUNICIPIO DE PARANAGUA;PREFEITURA DE PARANAGUA;ISENTO;licitacao@paranagua.pr.gov.br;(41) 3420-6000;83203-911;Rua Julia da Costa;322;s/n;Centro;Paranagua;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.205.673/0001-07;JURIDICA;UASG 987713 - MUNICIPIO DE PARANAVAI;PREFEITURA DE PARANAVAI;ISENTO;licitacao@paranavai.pr.gov.br;(44) 3421-2323;87701-070;Rua Getulio Vargas;900;s/n;Centro;Paranavai;PR;CLIENTE;NADA;ATIVO;12/02/2026
17.928.110/0001-40;JURIDICA;UASG 985045 - MUNICIPIO DE PASSOS;PREFEITURA DE PASSOS;ISENTO;licitacao@passos.mg.gov.br;(35) 3522-7000;37900-124;Praca Geraldo da Silva Maia;s/n;s/n;Centro;Passos;MG;CLIENTE;NADA;ATIVO;12/02/2026
78.196.888/0002-36;JURIDICA;UASG 153252 - UTFPR CAMPUS PATO BRANCO;UTFPR PB;ISENTO;licitacoes-pb@utfpr.edu.br;(46) 3220-2500;85503-390;Via do Conhecimento;s/n;km 01;Fraron;Pato Branco;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.205.905/0001-78;JURIDICA;UASG 987693 - MUNICIPIO DE PATO BRANCO;PREFEITURA DE PATO BRANCO;ISENTO;licitacao@patobranco.pr.gov.br;(46) 3220-1544;85501-070;Rua Arariboia;491;s/n;Centro;Pato Branco;PR;CLIENTE;NADA;ATIVO;12/02/2026
18.125.104/0001-64;JURIDICA;UASG 985047 - MUNICIPIO DE PATOS DE MINAS;PREFEITURA PATOS DE MINAS;ISENTO;licitacao@patosdeminas.mg.gov.br;(34) 3822-9600;38700-140;Avenida Getulio Vargas;245;s/n;Centro;Patos de Minas;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.667.618/0001-85;JURIDICA;UASG 985055 - MUNICIPIO DE PATROCINIO;PREFEITURA PATROCINIO;ISENTO;licitacao@patrocinio.mg.gov.br;(34) 3839-1800;38740-000;Praca Olimpio Garcia;s/n;s/n;Centro;Patrocinio;MG;CLIENTE;NADA;ATIVO;12/02/2026
76.205.681/0001-52;JURIDICA;UASG 987728 - MUNICIPIO DE PINHAIS;PREFEITURA DE PINHAIS;ISENTO;licitacao@pinhais.pr.gov.br;(41) 3912-5000;83323-000;Rodovia Deputado Joao Leopoldo Jacomel;12162;s/n;Centro;Pinhais;PR;CLIENTE;NADA;ATIVO;12/02/2026
46.756.124/0001-39;JURIDICA;UASG 989163 - MUNICIPIO DE PIRACICABA;PREFEITURA DE PIRACICABA;ISENTO;licitacoes@piracicaba.sp.gov.br;(19) 3403-1000;13400-900;Rua Capitao Antonio Correa Barbosa;2233;Centro Civico;Chacara Nazare;Piracicaba;SP;CLIENTE;NADA;ATIVO;12/02/2026
75.938.047/0001-70;JURIDICA;UASG 987741 - MUNICIPIO DE PIRAQUARA;PREFEITURA DE PIRAQUARA;ISENTO;licitacao@piraquara.pr.gov.br;(41) 3590-3300;83301-010;Avenida Getulio Vargas;1990;s/n;Centro;Piraquara;PR;CLIENTE;NADA;ATIVO;12/02/2026
75.641.639/0001-00;JURIDICA;UASG 987743 - MUNICIPIO DE PITANGA;PREFEITURA DE PITANGA;ISENTO;licitacao@pitanga.pr.gov.br;(42) 3646-1122;85200-000;Rua Jose de Alencar;365;s/n;Centro;Pitanga;PR;CLIENTE;NADA;ATIVO;12/02/2026
18.665.802/0001-08;JURIDICA;UASG 985061 - MUNICIPIO DE POCOS DE CALDAS;PREFEITURA POCOS CALDAS;ISENTO;licitacao@pocosdecaldas.mg.gov.br;(35) 3697-2000;37701-000;Praca Pedro Sanches;s/n;s/n;Centro;Pocos de Caldas;MG;CLIENTE;NADA;ATIVO;12/02/2026
78.196.888/0004-06;JURIDICA;UASG 153254 - UTFPR CAMPUS PONTA GROSSA;UTFPR PG;ISENTO;licitacoes-pg@utfpr.edu.br;(42) 3220-4800;84016-210;Avenida Monteiro Lobato;s/n;km 04;Jardim Carvalho;Ponta Grossa;PR;CLIENTE;NADA;ATIVO;12/02/2026
76.283.811/0001-08;JURIDICA;UASG 987746 - MUNICIPIO DE PONTA GROSSA;PREFEITURA DE PONTA GROSSA;ISENTO;licitacao@pontagrossa.pr.gov.br;(42) 3220-1000;84010-912;Avenida Visconde de Taunay;950;s/n;Centro;Ponta Grossa;PR;CLIENTE;NADA;ATIVO;12/02/2026
11.054.550/0001-31;JURIDICA;UASG 158126 - IF DO SUL DE MINAS GERAIS;IFSULDEMINAS;ISENTO;compras@ifsuldeminas.edu.br;(35) 3449-6150;37550-000;Avenida Vicente Simoes;1111;s/n;Nova Pouso Alegre;Pouso Alegre;MG;CLIENTE;NADA;ATIVO;12/02/2026
18.647.339/0001-38;JURIDICA;UASG 985063 - MUNICIPIO DE POUSO ALEGRE;PREFEITURA POUSO ALEGRE;ISENTO;licitacao@pousoalegre.mg.gov.br;(35) 3449-4000;37550-000;Avenida Vicente Simoes;455;s/n;Centro;Pouso Alegre;MG;CLIENTE;NADA;ATIVO;12/02/2026
